ID Заказа,Дата покупки,Дата доставки,Тип доставки,ID Клиента,Имя Клиента,Сегмент,Страна,Город,Штат,Почтовый код,Регион,Сумма,Кол-во,Скидка,Прибыль
CA-2017-155516,10/21/2017,10/21/2017,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,"1179,27",17,0,"311,3476"
CA-2018-104745,5/29/2018,6/4/2018,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,"79,344",8,"0,4","14,0706"
US-2015-119137,7/23/2015,7/27/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,"1520,376",24,"1,3","144,4608"
US-2017-134656,9/28/2017,10/1/2017,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,"99,136",4,"0,2","30,98"
US-2018-134481,8/27/2018,9/1/2018,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,"1488,424",7,"0,3","-297,6848"
CA-2016-130792,4/28/2016,5/5/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,"44,66",10,"1,8","-36,5239"
CA-2017-134775,10/28/2017,10/29/2017,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,"100,496",10,"0,2","42,8176"
CA-2016-125395,6/26/2016,6/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,"41,9",2,0,"8,799"
US-2016-168935,11/27/2016,12/2/2016,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,"459,4335",6,"0,65","-158,0592"
CA-2016-122756,12/3/2016,12/7/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,"485,3",5,"0,9","-336,861"
CA-2015-115973,11/24/2015,11/26/2015,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,"2,624",1,"0,2","0,4264"
CA-2018-101798,12/11/2018,12/15/2018,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,"63,34",6,"0,2","21,4772"
US-2015-135972,9/21/2015,9/23/2015,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,"2046,354",5,"0,2","729,7065"
US-2015-134971,6/7/2015,6/10/2015,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,"12,462",3,"0,8","-20,5623"
CA-2018-102946,6/30/2018,7/5/2018,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,"75,792",3,"0,2","25,5798"
CA-2018-165603,10/17/2018,10/19/2018,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,"62,92",4,0,"15,7132"
CA-2016-122259,10/31/2016,11/4/2016,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,"70,12",4,0,"21,036"
CA-2017-108987,9/8/2017,9/10/2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,"2620,9376",13,"0,92","-345,6218"
CA-2015-113166,12/24/2015,12/26/2015,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,"9,568",2,"0,2","3,4684"
CA-2015-155208,4/16/2015,4/20/2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,"39,072",6,"0,2","9,768"
CA-2018-117933,12/24/2018,12/29/2018,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,"35,91",3,0,"9,6957"
CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,"3955,507",46,"0,75","431,8162"
CA-2018-142636,11/3/2018,11/7/2018,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,"446,996",11,"0,2","92,6086"
CA-2018-122105,6/24/2018,6/28/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,"95,92",8,0,"25,8984"
CA-2017-148796,4/14/2017,4/18/2017,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,"383,8",5,"0,2","38,38"
CA-2018-154816,11/6/2018,11/10/2018,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,"5,78",1,0,"2,8322"
CA-2018-110478,3/4/2018,3/9/2018,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,"24,57",5,0,"9,7178"
CA-2015-142048,6/22/2015,6/25/2015,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,"196,752",6,"0,2","56,5662"
CA-2018-125388,10/19/2018,10/23/2018,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,"89,26",7,0,"23,2076"
CA-2018-155705,8/21/2018,8/23/2018,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,"866,4",4,0,"225,264"
CA-2018-149160,11/23/2018,11/26/2018,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,"316,32",10,0,"149,2776"
CA-2015-101476,9/12/2015,9/13/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,"69,99",1,0,"30,0957"
CA-2018-152275,10/1/2018,10/8/2018,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,"6,672",6,"0,2","0,5004"
US-2017-123750,4/15/2017,4/21/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,"895,06",16,"1,3","-14,7436"
CA-2017-127369,6/6/2017,6/7/2017,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,"714,3",5,0,"207,147"
US-2015-150574,12/19/2015,12/25/2015,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,"252,612",7,"0,9","-22,2742"
CA-2017-147375,6/12/2017,6/14/2017,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,"1321,467",10,"0,5","156,8385"
CA-2018-130043,9/15/2018,9/19/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,"31,872",8,"0,2","11,5536"
CA-2018-157252,1/20/2018,1/23/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,"207,846",3,"0,1","2,3094"
CA-2017-115756,9/5/2017,9/7/2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,"634,46",21,0,"129,3967"
CA-2018-154214,3/20/2018,3/25/2018,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,"2,91",1,0,"1,3677"
CA-2017-166674,4/1/2017,4/3/2017,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,"560,78",22,0,"116,3488"
CA-2018-147277,10/20/2018,10/24/2018,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,"949,772",4,"0,6","-9,2896"
CA-2017-100153,12/13/2017,12/17/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,"63,88",4,0,"24,9132"
US-2015-110674,2/12/2015,2/18/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,"129,568",2,"0,2","-24,294"
US-2017-157945,9/26/2017,10/1/2017,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,"756,486",5,"0,5","-92,7666"
CA-2016-109638,12/15/2016,12/22/2016,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,"1055,142",16,"0,2","432,9348"
CA-2017-109869,4/22/2017,4/29/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,"1588,323",20,"1,8","-857,1918"
US-2016-101399,1/17/2016,1/24/2016,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,"254,744",7,"0,6","-312,0614"
CA-2018-154907,3/31/2018,4/4/2018,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,"205,3328",2,"0,32","-36,2352"
US-2017-100419,12/16/2017,12/20/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,"4,788",3,"0,8","-7,9002"
CA-2016-154144,12/20/2016,12/24/2016,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,"55,48",1,0,"26,6304"
CA-2015-144666,11/9/2015,11/11/2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,"1517,574",27,"0,35","201,211"
CA-2017-103891,7/12/2017,7/19/2017,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,"95,76",6,"0,2","7,182"
CA-2017-152632,10/27/2017,11/2/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,"40,2",3,0,"19,296"
CA-2017-100790,6/26/2017,7/2/2017,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,"718,95",10,0,"91,125"
CA-2015-134677,10/6/2015,10/10/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,"9,09",3,0,"1,9089"
CA-2015-127691,7/22/2015,7/27/2015,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,"165,94",4,0,"59,2616"
CA-2018-140963,6/10/2018,6/13/2018,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,"823,725",12,"0,35","2,0525"
CA-2015-154627,10/29/2015,10/31/2015,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,"2735,952",6,"0,2","341,994"
CA-2015-133753,6/9/2015,6/13/2015,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,"142,344",5,"0,6","17,154"
CA-2015-113362,9/14/2015,9/19/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,"460,22",8,0,"14,0752"
CA-2017-169166,5/9/2017,5/14/2017,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,"93,98",2,0,"13,1572"
US-2017-120929,3/18/2017,3/21/2017,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,"189,882",3,"0,4","-94,941"
CA-2016-134782,12/27/2016,12/31/2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,"105,42",2,0,"51,6558"
CA-2017-126158,7/25/2017,7/31/2017,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,"686,244",23,"0,4","163,2002"
US-2017-105578,5/30/2017,6/4/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,"874,308",10,"2,5","33,0427"
CA-2018-134978,11/12/2018,11/15/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024,East,"15,92",5,"0,2","5,373"
CA-2016-145352,3/16/2016,3/22/2016,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,"6412,77",12,0,"3192,0682"
CA-2018-135307,11/26/2018,11/27/2018,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,"164,34",5,0,"52,5888"
CA-2017-106341,10/20/2017,10/23/2017,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,"7,152",3,"0,2","0,7152"
CA-2018-163405,12/21/2018,12/25/2018,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,"12,51",5,0,"3,4953"
CA-2018-127432,1/22/2018,1/27/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,"4189,38",13,0,"1455,5515"
CA-2016-157812,3/22/2016,3/26/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,"162,072",12,"1,2","-41,7939"
CA-2018-145142,1/23/2018,1/25/2018,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,"210,98",2,0,"21,098"
US-2017-139486,5/21/2017,5/23/2017,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,"121,436",5,"0,2","14,752"
CA-2016-158792,12/26/2016,1/2/2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,"22,2",5,0,"10,434"
CA-2018-113558,10/21/2018,10/26/2018,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,"729,648",6,"0,4","47,8878"
US-2016-138303,9/3/2016,9/7/2016,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,"755,096",10,"0,6","-137,481"
CA-2016-102848,11/7/2016,11/9/2016,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,"190,72",1,"0,2","11,92"
US-2018-129441,9/7/2018,9/11/2018,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,"47,94",3,0,"2,397"
CA-2017-168753,5/29/2017,6/1/2017,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,"1002,7",10,0,"285,761"
CA-2017-126613,7/10/2017,7/16/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,"16,768",2,"0,2","1,4672"
US-2018-122637,9/3/2018,9/8/2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,"42,616",7,"0,8","-68,1856"
CA-2016-147851,12/3/2016,12/8/2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,"10,752",4,"0,2","3,36"
CA-2016-134894,12/7/2016,12/11/2016,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,"436,86",7,0,"112,2738"
CA-2015-140795,2/1/2015,2/3/2015,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,"468,9",6,0,"206,316"
CA-2017-136924,7/14/2017,7/17/2017,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,"380,864",8,"0,2","38,0864"
US-2016-120161,12/18/2016,12/23/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,"646,776",9,"0,2","-145,5246"
CA-2015-103849,5/11/2015,5/16/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,"225,016",7,1,"-70,7293"
CA-2018-162929,11/19/2018,11/22/2018,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,"54,64",8,"0,2","20,3448"
CA-2016-113173,11/15/2016,11/17/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,"270,356",17,"1,2","-3,148"
CA-2017-136406,4/15/2017,4/17/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,"1121,568",2,"0,2",0
CA-2018-112774,9/11/2018,9/12/2018,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,"34,504",1,"0,2","6,0382"
CA-2018-101945,11/24/2018,11/28/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,"10,824",3,"0,2","2,5707"
CA-2018-100650,6/29/2018,7/3/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,"1295,78",2,0,"310,9872"
CA-2015-155852,3/3/2015,3/7/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,"19,456",4,"0,2","3,4048"
CA-2017-113243,6/10/2017,6/15/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,"1388,78",11,"0,2","-191,56"
CA-2018-118731,11/20/2018,11/22/2018,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,"126,656",10,"0,2","43,9322"
CA-2015-145576,9/14/2015,9/18/2015,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,"26,128",8,"0,4","5,0743"
CA-2016-130736,12/7/2016,12/9/2016,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,"6,57",3,0,"1,2006"
CA-2018-137099,12/7/2018,12/10/2018,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,"374,376",3,"0,2","46,797"
CA-2018-156951,10/1/2018,10/8/2018,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,"643,52",21,"0,4","81,7"
CA-2018-164826,12/28/2018,1/4/2019,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,"134,524",21,"0,2","56,4337"
CA-2017-127250,11/3/2017,11/7/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,"8,82",3,0,"2,3814"
CA-2016-149713,9/18/2016,9/22/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,"187,94",20,0,"90,7036"
CA-2018-118640,7/20/2018,7/26/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,"78,504",3,"0,8","2,9992"
CA-2016-132906,9/10/2016,9/14/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,"51,52",4,0,"1,5456"
CA-2018-145233,12/1/2018,12/5/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,"1020,263",19,"1,5","91,39"
CA-2016-128139,7/3/2016,7/9/2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,"365,91",4,0,"149,4843"
US-2017-156986,3/20/2017,3/24/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,"132,709",11,"1,3","-22,1459"
CA-2015-135405,1/9/2015,1/13/2015,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,"40,544",5,"0,4","10,918"
CA-2015-131450,8/8/2015,8/15/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,"2049,816",18,"0,4","604,5839"
CA-2017-120180,7/14/2017,7/16/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,"11,632",2,"0,2","1,0178"
US-2017-100720,7/16/2017,7/21/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"644,198",9,1,"-143,4208"
CA-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,"370,782",14,2,"33,598"
US-2015-105767,5/23/2015,5/27/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,"79,638",13,"1,3","-10,362"
CA-2017-161816,4/28/2017,5/1/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,"385,288",7,"0,4","47,2729"
CA-2017-121223,9/11/2017,9/13/2017,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,"737,394",11,"0,6","-155,2983"
CA-2018-138611,11/14/2018,11/17/2018,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,"123,588",12,"1,1","13,1952"
CA-2018-117947,8/18/2018,8/23/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,"283,774",17,"0,2","90,7187"
US-2015-111171,12/26/2015,12/31/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,"8,69",5,"0,8","-14,773"
CA-2016-138009,11/29/2016,12/3/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,"1542,47",20,"0,1","444,2672"
CA-2018-163020,9/15/2018,9/19/2018,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,"35,56",7,0,"12,0904"
CA-2018-153787,5/19/2018,5/23/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,"97,16",2,0,"28,1764"
